order_id,product_id,region_code,date,revenue,discount,refund
ORD-S-20260823-57326,SKU-HOM-03,S,2026-08-23,476,47,0
ORD-S-20260823-57327,SKU-HOM-03,S,2026-08-23,432,46,0
ORD-S-20260823-57328,SKU-ELE-02,S,2026-08-23,305,30,0
ORD-S-20260823-57329,SKU-HOM-03,S,2026-08-23,284,20,0
ORD-S-20260823-57330,SKU-APP-01,S,2026-08-23,568,45,0
ORD-S-20260823-57331,SKU-APP-01,S,2026-08-23,300,28,0
ORD-S-20260823-57332,SKU-HOM-03,S,2026-08-23,274,22,0
ORD-S-20260823-57333,SKU-APP-01,S,2026-08-23,333,22,0
ORD-S-20260823-57334,SKU-HOM-03,S,2026-08-23,588,54,0
ORD-S-20260823-57335,SKU-ELE-02,S,2026-08-23,572,46,0
ORD-S-20260823-57336,SKU-HOM-03,S,2026-08-23,365,39,0
ORD-S-20260823-57337,SKU-HOM-03,S,2026-08-23,527,56,0
ORD-S-20260823-57338,SKU-APP-01,S,2026-08-23,463,37,0
ORD-S-20260823-57339,SKU-ELE-02,S,2026-08-23,519,41,0
ORD-S-20260823-57340,SKU-ELE-02,S,2026-08-23,565,63,0
ORD-S-20260823-57341,SKU-ELE-02,S,2026-08-23,527,58,0
ORD-S-20260823-57342,SKU-HOM-03,S,2026-08-23,390,43,0
ORD-S-20260823-57343,SKU-HOM-03,S,2026-08-23,503,36,0
ORD-S-20260823-57344,SKU-ELE-02,S,2026-08-23,271,18,0
ORD-S-20260823-57345,SKU-ELE-02,S,2026-08-23,487,52,0
ORD-S-20260823-57346,SKU-HOM-03,S,2026-08-23,470,37,0
ORD-S-20260823-57347,SKU-ELE-02,S,2026-08-23,452,38,0
ORD-S-20260823-57348,SKU-HOM-03,S,2026-08-23,349,32,0
ORD-S-20260823-57349,SKU-APP-01,S,2026-08-23,314,30,0
ORD-S-20260823-57350,SKU-HOM-03,S,2026-08-23,361,37,288
ORD-S-20260823-57351,SKU-ELE-02,S,2026-08-23,438,49,0
ORD-S-20260823-57352,SKU-HOM-03,S,2026-08-23,377,35,0
ORD-S-20260823-57353,SKU-ELE-02,S,2026-08-23,297,21,0
ORD-S-20260823-57354,SKU-ELE-02,S,2026-08-23,379,41,0
ORD-S-20260823-57355,SKU-APP-01,S,2026-08-23,394,33,0
ORD-S-20260823-57356,SKU-ELE-02,S,2026-08-23,499,33,0
ORD-S-20260823-57357,SKU-APP-01,S,2026-08-23,335,23,0
ORD-S-20260823-57358,SKU-HOM-03,S,2026-08-23,400,31,0
ORD-S-20260823-57359,SKU-ELE-02,S,2026-08-23,398,42,0
ORD-S-20260823-57360,SKU-HOM-03,S,2026-08-23,298,22,0
ORD-S-20260823-57361,SKU-APP-01,S,2026-08-23,430,39,0
ORD-S-20260823-57362,SKU-HOM-03,S,2026-08-23,311,29,0
ORD-S-20260823-57363,SKU-ELE-02,S,2026-08-23,409,34,0
ORD-S-20260823-57364,SKU-HOM-03,S,2026-08-23,553,44,0
ORD-S-20260823-57365,SKU-ELE-02,S,2026-08-23,438,43,0
ORD-S-20260823-57366,SKU-HOM-03,S,2026-08-23,509,33,0
ORD-S-20260823-57367,SKU-APP-01,S,2026-08-23,503,43,0
ORD-S-20260823-57368,SKU-APP-01,S,2026-08-23,510,49,0
ORD-S-20260823-57369,SKU-HOM-03,S,2026-08-23,359,35,0
ORD-S-20260823-57370,SKU-APP-01,S,2026-08-23,262,17,0
ORD-S-20260823-57371,SKU-ELE-02,S,2026-08-23,407,27,0
ORD-S-20260823-57372,SKU-ELE-02,S,2026-08-23,549,55,0
ORD-S-20260823-57373,SKU-HOM-03,S,2026-08-23,359,31,0
ORD-S-20260823-57374,SKU-APP-01,S,2026-08-23,480,34,0
ORD-S-20260823-57375,SKU-APP-01,S,2026-08-23,514,32,0
ORD-S-20260823-57376,SKU-ELE-02,S,2026-08-23,308,33,0
ORD-S-20260823-57377,SKU-APP-01,S,2026-08-23,583,38,0
ORD-S-20260823-57378,SKU-APP-01,S,2026-08-23,467,31,0
ORD-S-20260823-57379,SKU-APP-01,S,2026-08-23,293,27,0
ORD-S-20260823-57380,SKU-ELE-02,S,2026-08-23,314,34,0
ORD-S-20260823-57381,SKU-HOM-03,S,2026-08-23,300,29,0
ORD-S-20260823-57382,SKU-ELE-02,S,2026-08-23,509,36,0
ORD-S-20260823-57383,SKU-ELE-02,S,2026-08-23,399,36,0
ORD-S-20260823-57384,SKU-ELE-02,S,2026-08-23,386,38,0
ORD-S-20260823-57385,SKU-ELE-02,S,2026-08-23,474,53,0
ORD-S-20260823-57386,SKU-HOM-03,S,2026-08-23,350,25,0
ORD-S-20260823-57387,SKU-HOM-03,S,2026-08-23,424,46,0
ORD-S-20260823-57388,SKU-HOM-03,S,2026-08-23,420,47,0
ORD-S-20260823-57389,SKU-APP-01,S,2026-08-23,360,23,0
ORD-S-20260823-57390,SKU-APP-01,S,2026-08-23,259,24,0
ORD-S-20260823-57391,SKU-HOM-03,S,2026-08-23,556,60,0
ORD-S-20260823-57392,SKU-APP-01,S,2026-08-23,426,41,0
ORD-S-20260823-57393,SKU-HOM-03,S,2026-08-23,411,35,0
ORD-S-20260823-57394,SKU-HOM-03,S,2026-08-23,262,26,0
ORD-S-20260823-57395,SKU-HOM-03,S,2026-08-23,386,34,0
ORD-S-20260823-57396,SKU-ELE-02,S,2026-08-23,567,36,0
ORD-S-20260823-57397,SKU-ELE-02,S,2026-08-23,373,23,0
ORD-S-20260823-57398,SKU-HOM-03,S,2026-08-23,264,27,0
ORD-S-20260823-57399,SKU-HOM-03,S,2026-08-23,432,46,0
ORD-S-20260823-57400,SKU-APP-01,S,2026-08-23,561,41,0
ORD-S-20260823-57401,SKU-HOM-03,S,2026-08-23,385,43,0
ORD-S-20260823-57402,SKU-HOM-03,S,2026-08-23,486,45,0
ORD-S-20260823-57403,SKU-HOM-03,S,2026-08-23,559,34,0
ORD-S-20260823-57404,SKU-APP-01,S,2026-08-23,521,45,0
ORD-S-20260823-57405,SKU-APP-01,S,2026-08-23,409,33,0
ORD-S-20260823-57406,SKU-HOM-03,S,2026-08-23,567,54,0
ORD-S-20260823-57407,SKU-ELE-02,S,2026-08-23,528,45,0
ORD-S-20260823-57408,SKU-HOM-03,S,2026-08-23,448,47,0
ORD-S-20260823-57409,SKU-APP-01,S,2026-08-23,428,47,0
ORD-S-20260823-57410,SKU-APP-01,S,2026-08-23,544,56,0
ORD-S-20260823-57411,SKU-ELE-02,S,2026-08-23,353,26,0
ORD-S-20260823-57412,SKU-APP-01,S,2026-08-23,510,39,0
ORD-S-20260823-57413,SKU-HOM-03,S,2026-08-23,279,30,0
ORD-S-20260823-57414,SKU-ELE-02,S,2026-08-23,293,26,0
ORD-S-20260823-57415,SKU-ELE-02,S,2026-08-23,294,31,0
ORD-S-20260823-57416,SKU-HOM-03,S,2026-08-23,329,29,0
ORD-S-20260823-57417,SKU-HOM-03,S,2026-08-23,575,47,0
ORD-S-20260823-57418,SKU-ELE-02,S,2026-08-23,434,45,0
ORD-S-20260823-57419,SKU-HOM-03,S,2026-08-23,492,53,0
ORD-S-20260823-57420,SKU-ELE-02,S,2026-08-23,584,64,0
ORD-S-20260823-57421,SKU-APP-01,S,2026-08-23,514,58,0
ORD-S-20260823-57422,SKU-HOM-03,S,2026-08-23,285,23,0
ORD-S-20260823-57423,SKU-ELE-02,S,2026-08-23,330,21,0
ORD-S-20260823-57424,SKU-HOM-03,S,2026-08-23,519,42,0
ORD-S-20260823-57425,SKU-APP-01,S,2026-08-23,443,41,0
ORD-S-20260823-57426,SKU-APP-01,S,2026-08-23,571,38,0
ORD-S-20260823-57427,SKU-HOM-03,S,2026-08-23,412,37,0
ORD-S-20260823-57428,SKU-ELE-02,S,2026-08-23,296,25,0
ORD-S-20260823-57429,SKU-HOM-03,S,2026-08-23,494,44,0
ORD-S-20260823-57430,SKU-ELE-02,S,2026-08-23,504,48,0
ORD-S-20260823-57431,SKU-HOM-03,S,2026-08-23,455,48,0
ORD-S-20260823-57432,SKU-APP-01,S,2026-08-23,322,36,0
ORD-S-20260823-57433,SKU-HOM-03,S,2026-08-23,419,47,0
ORD-S-20260823-57434,SKU-APP-01,S,2026-08-23,383,41,0
ORD-S-20260823-57435,SKU-ELE-02,S,2026-08-23,340,34,0
ORD-S-20260823-57436,SKU-ELE-02,S,2026-08-23,485,47,0
ORD-S-20260823-57437,SKU-ELE-02,S,2026-08-23,509,51,0
ORD-S-20260823-57438,SKU-APP-01,S,2026-08-23,325,21,0
ORD-S-20260823-57439,SKU-HOM-03,S,2026-08-23,504,54,0
ORD-S-20260823-57440,SKU-APP-01,S,2026-08-23,349,26,0
ORD-S-20260823-57441,SKU-ELE-02,S,2026-08-23,551,52,0
ORD-S-20260823-57442,SKU-ELE-02,S,2026-08-23,438,50,0
ORD-S-20260823-57443,SKU-APP-01,S,2026-08-23,287,28,0
ORD-S-20260823-57444,SKU-APP-01,S,2026-08-23,297,33,0
ORD-S-20260823-57445,SKU-HOM-03,S,2026-08-23,380,32,0
ORD-S-20260823-57446,SKU-ELE-02,S,2026-08-23,276,17,0
ORD-S-20260823-57447,SKU-APP-01,S,2026-08-23,363,28,0
ORD-S-20260823-57448,SKU-HOM-03,S,2026-08-23,552,38,531
ORD-S-20260823-57449,SKU-HOM-03,S,2026-08-23,482,37,0
ORD-S-20260823-57450,SKU-ELE-02,S,2026-08-23,409,42,0
ORD-S-20260823-57451,SKU-ELE-02,S,2026-08-23,281,20,0
ORD-S-20260823-57452,SKU-ELE-02,S,2026-08-23,303,31,0
ORD-S-20260823-57453,SKU-ELE-02,S,2026-08-23,299,32,0
ORD-S-20260823-57454,SKU-HOM-03,S,2026-08-23,340,38,0
ORD-S-20260823-57455,SKU-HOM-03,S,2026-08-23,530,33,0
ORD-S-20260823-57456,SKU-ELE-02,S,2026-08-23,497,43,0
ORD-S-20260823-57457,SKU-ELE-02,S,2026-08-23,572,51,0
ORD-S-20260823-57458,SKU-HOM-03,S,2026-08-23,432,36,0
ORD-S-20260823-57459,SKU-APP-01,S,2026-08-23,399,40,0
ORD-S-20260823-57460,SKU-ELE-02,S,2026-08-23,411,30,0
ORD-S-20260823-57461,SKU-HOM-03,S,2026-08-23,274,26,0
ORD-S-20260823-57462,SKU-HOM-03,S,2026-08-23,394,42,0
ORD-S-20260823-57463,SKU-APP-01,S,2026-08-23,415,41,0
ORD-S-20260823-57464,SKU-APP-01,S,2026-08-23,490,50,0
ORD-S-20260823-57465,SKU-HOM-03,S,2026-08-23,322,29,0
ORD-S-20260823-57466,SKU-ELE-02,S,2026-08-23,534,46,0
ORD-S-20260823-57467,SKU-HOM-03,S,2026-08-23,558,61,0
ORD-S-20260823-57468,SKU-APP-01,S,2026-08-23,255,26,0
ORD-S-20260823-57469,SKU-ELE-02,S,2026-08-23,523,51,0
ORD-S-20260823-57470,SKU-HOM-03,S,2026-08-23,492,39,0
ORD-S-20260823-57471,SKU-APP-01,S,2026-08-23,493,40,0
ORD-S-20260823-57472,SKU-HOM-03,S,2026-08-23,367,23,0
ORD-S-20260823-57473,SKU-APP-01,S,2026-08-23,331,34,0
ORD-S-20260823-57474,SKU-HOM-03,S,2026-08-23,297,31,0
ORD-S-20260823-57475,SKU-ELE-02,S,2026-08-23,447,42,0
ORD-S-20260823-57476,SKU-ELE-02,S,2026-08-23,329,21,0
ORD-S-20260823-57477,SKU-ELE-02,S,2026-08-23,369,39,0
ORD-S-20260823-57478,SKU-APP-01,S,2026-08-23,305,24,0
ORD-S-20260823-57479,SKU-HOM-03,S,2026-08-23,391,35,0
ORD-S-20260823-57480,SKU-ELE-02,S,2026-08-23,469,47,0
ORD-S-20260823-57481,SKU-APP-01,S,2026-08-23,393,36,0
ORD-S-20260823-57482,SKU-APP-01,S,2026-08-23,279,29,0
ORD-S-20260823-57483,SKU-APP-01,S,2026-08-23,524,54,0
ORD-S-20260823-57484,SKU-APP-01,S,2026-08-23,572,36,0
ORD-S-20260823-57485,SKU-APP-01,S,2026-08-23,377,41,0
ORD-S-20260823-57486,SKU-APP-01,S,2026-08-23,404,27,0
ORD-S-20260823-57487,SKU-ELE-02,S,2026-08-23,535,51,0
ORD-S-20260823-57488,SKU-HOM-03,S,2026-08-23,583,64,0
ORD-S-20260823-57489,SKU-ELE-02,S,2026-08-23,539,56,385
ORD-S-20260823-57490,SKU-ELE-02,S,2026-08-23,345,31,0
ORD-S-20260823-57491,SKU-APP-01,S,2026-08-23,390,27,0
ORD-S-20260823-57492,SKU-ELE-02,S,2026-08-23,586,55,0
ORD-S-20260823-57493,SKU-HOM-03,S,2026-08-23,524,45,0
ORD-S-20260823-57494,SKU-ELE-02,S,2026-08-23,345,24,0
ORD-S-20260823-57495,SKU-HOM-03,S,2026-08-23,260,19,152
ORD-S-20260823-57496,SKU-APP-01,S,2026-08-23,268,17,0
ORD-S-20260823-57497,SKU-HOM-03,S,2026-08-23,527,51,0
ORD-S-20260823-57498,SKU-HOM-03,S,2026-08-23,367,39,0
ORD-S-20260823-57499,SKU-ELE-02,S,2026-08-23,293,30,0
ORD-S-20260823-57500,SKU-APP-01,S,2026-08-23,494,35,286
ORD-S-20260823-57501,SKU-ELE-02,S,2026-08-23,373,33,0
ORD-S-20260823-57502,SKU-APP-01,S,2026-08-23,438,32,0
ORD-S-20260823-57503,SKU-APP-01,S,2026-08-23,570,46,0
ORD-S-20260823-57504,SKU-ELE-02,S,2026-08-23,264,26,0
ORD-S-20260823-57505,SKU-ELE-02,S,2026-08-23,451,50,0
ORD-S-20260823-57506,SKU-ELE-02,S,2026-08-23,379,43,0
ORD-S-20260823-57507,SKU-APP-01,S,2026-08-23,428,34,0
ORD-S-20260823-57508,SKU-ELE-02,S,2026-08-23,339,29,0
ORD-S-20260823-57509,SKU-HOM-03,S,2026-08-23,410,44,0
ORD-S-20260823-57510,SKU-HOM-03,S,2026-08-23,319,30,0
ORD-S-20260823-57511,SKU-ELE-02,S,2026-08-23,261,23,0
ORD-S-20260823-57512,SKU-APP-01,S,2026-08-23,325,21,0
ORD-S-20260823-57513,SKU-APP-01,S,2026-08-23,284,23,0
ORD-S-20260823-57514,SKU-HOM-03,S,2026-08-23,560,42,0
ORD-S-20260823-57515,SKU-HOM-03,S,2026-08-23,401,39,0
ORD-S-20260823-57516,SKU-ELE-02,S,2026-08-23,566,43,0
ORD-S-20260823-57517,SKU-HOM-03,S,2026-08-23,582,53,0
ORD-S-20260823-57518,SKU-APP-01,S,2026-08-23,479,35,0
ORD-S-20260823-57519,SKU-HOM-03,S,2026-08-23,491,50,0
ORD-S-20260823-57520,SKU-HOM-03,S,2026-08-23,531,34,0
ORD-S-20260823-57521,SKU-HOM-03,S,2026-08-23,490,44,0
ORD-S-20260823-57522,SKU-HOM-03,S,2026-08-23,501,34,0
ORD-S-20260823-57523,SKU-HOM-03,S,2026-08-23,272,22,0
ORD-S-20260823-57524,SKU-APP-01,S,2026-08-23,513,48,0
ORD-S-20260823-57525,SKU-ELE-02,S,2026-08-23,385,33,0
ORD-S-20260823-57526,SKU-APP-01,S,2026-08-23,473,54,0
ORD-S-20260823-57527,SKU-APP-01,S,2026-08-23,401,28,0
ORD-S-20260823-57528,SKU-HOM-03,S,2026-08-23,271,24,0
ORD-S-20260823-57529,SKU-HOM-03,S,2026-08-23,414,29,0
ORD-S-20260823-57530,SKU-ELE-02,S,2026-08-23,534,40,0
ORD-S-20260823-57531,SKU-ELE-02,S,2026-08-23,395,37,0
ORD-S-20260823-57532,SKU-APP-01,S,2026-08-23,367,42,0
ORD-S-20260823-57533,SKU-HOM-03,S,2026-08-23,311,25,0
ORD-S-20260823-57534,SKU-APP-01,S,2026-08-23,443,50,0
ORD-S-20260823-57535,SKU-ELE-02,S,2026-08-23,394,31,0
ORD-S-20260823-57536,SKU-APP-01,S,2026-08-23,560,44,0
ORD-S-20260823-57537,SKU-ELE-02,S,2026-08-23,577,40,0
ORD-S-20260823-57538,SKU-ELE-02,S,2026-08-23,520,36,0
ORD-S-20260823-57539,SKU-HOM-03,S,2026-08-23,471,33,0
ORD-S-20260823-57540,SKU-HOM-03,S,2026-08-23,429,28,235
ORD-S-20260823-57541,SKU-ELE-02,S,2026-08-23,383,39,0
ORD-S-20260823-57542,SKU-APP-01,S,2026-08-23,367,25,0
ORD-S-20260823-57543,SKU-HOM-03,S,2026-08-23,559,55,0
ORD-S-20260823-57544,SKU-ELE-02,S,2026-08-23,506,48,0
ORD-S-20260823-57545,SKU-HOM-03,S,2026-08-23,308,33,0
ORD-S-20260823-57546,SKU-HOM-03,S,2026-08-23,397,43,0
ORD-S-20260823-57547,SKU-HOM-03,S,2026-08-23,451,45,0
ORD-S-20260823-57548,SKU-ELE-02,S,2026-08-23,426,46,0
ORD-S-20260823-57549,SKU-APP-01,S,2026-08-23,552,43,0
ORD-S-20260823-57550,SKU-APP-01,S,2026-08-23,471,52,0
ORD-S-20260823-57551,SKU-ELE-02,S,2026-08-23,306,23,0
ORD-S-20260823-57552,SKU-HOM-03,S,2026-08-23,525,38,0
ORD-S-20260823-57553,SKU-HOM-03,S,2026-08-23,272,23,0
ORD-S-20260823-57554,SKU-HOM-03,S,2026-08-23,500,35,0
ORD-S-20260823-57555,SKU-ELE-02,S,2026-08-23,359,27,0
ORD-S-20260823-57556,SKU-ELE-02,S,2026-08-23,483,49,0
ORD-S-20260823-57557,SKU-HOM-03,S,2026-08-23,537,43,0
ORD-S-20260823-57558,SKU-ELE-02,S,2026-08-23,370,25,0
ORD-S-20260823-57559,SKU-HOM-03,S,2026-08-23,288,32,0
ORD-S-20260823-57560,SKU-HOM-03,S,2026-08-23,469,30,0
ORD-S-20260823-57561,SKU-HOM-03,S,2026-08-23,295,28,0
ORD-S-20260823-57562,SKU-HOM-03,S,2026-08-23,296,32,0
ORD-S-20260823-57563,SKU-ELE-02,S,2026-08-23,511,55,0
ORD-S-20260823-57564,SKU-ELE-02,S,2026-08-23,489,43,0
ORD-S-20260823-57565,SKU-ELE-02,S,2026-08-23,530,43,0
ORD-S-20260823-57566,SKU-HOM-03,S,2026-08-23,290,28,0
ORD-S-20260823-57567,SKU-APP-01,S,2026-08-23,525,44,0
ORD-S-20260823-57568,SKU-HOM-03,S,2026-08-23,289,22,0
ORD-S-20260823-57569,SKU-APP-01,S,2026-08-23,555,47,0
ORD-S-20260823-57570,SKU-APP-01,S,2026-08-23,269,26,0
ORD-S-20260823-57571,SKU-HOM-03,S,2026-08-23,514,40,0
ORD-S-20260823-57572,SKU-ELE-02,S,2026-08-23,489,35,0
ORD-S-20260823-57573,SKU-HOM-03,S,2026-08-23,430,45,0
ORD-S-20260823-57574,SKU-APP-01,S,2026-08-23,282,27,0
ORD-S-20260823-57575,SKU-HOM-03,S,2026-08-23,259,21,0
ORD-S-20260823-57576,SKU-ELE-02,S,2026-08-23,526,46,0
ORD-S-20260823-57577,SKU-HOM-03,S,2026-08-23,344,26,0
ORD-S-20260823-57578,SKU-APP-01,S,2026-08-23,519,44,0
ORD-S-20260823-57579,SKU-ELE-02,S,2026-08-23,474,51,0
ORD-S-20260823-57580,SKU-ELE-02,S,2026-08-23,491,51,0
ORD-S-20260823-57581,SKU-HOM-03,S,2026-08-23,373,42,0
ORD-S-20260823-57582,SKU-ELE-02,S,2026-08-23,536,39,0
ORD-S-20260823-57583,SKU-HOM-03,S,2026-08-23,457,33,0
ORD-S-20260823-57584,SKU-APP-01,S,2026-08-23,270,30,0
ORD-S-20260823-57585,SKU-APP-01,S,2026-08-23,517,32,0
ORD-S-20260823-57586,SKU-HOM-03,S,2026-08-23,298,24,0
ORD-S-20260823-57587,SKU-HOM-03,S,2026-08-23,539,49,0
ORD-S-20260823-57588,SKU-APP-01,S,2026-08-23,309,28,0
ORD-S-20260823-57589,SKU-APP-01,S,2026-08-23,312,34,0
ORD-S-20260823-57590,SKU-APP-01,S,2026-08-23,375,29,0
ORD-S-20260823-57591,SKU-HOM-03,S,2026-08-23,414,41,0
ORD-S-20260823-57592,SKU-APP-01,S,2026-08-23,308,19,0
ORD-S-20260823-57593,SKU-APP-01,S,2026-08-23,488,37,0
ORD-S-20260823-57594,SKU-HOM-03,S,2026-08-23,292,33,0
ORD-S-20260823-57595,SKU-ELE-02,S,2026-08-23,472,40,0
ORD-S-20260823-57596,SKU-APP-01,S,2026-08-23,552,46,0
ORD-S-20260823-57597,SKU-ELE-02,S,2026-08-23,384,33,0
ORD-S-20260823-57598,SKU-ELE-02,S,2026-08-23,509,46,0
ORD-S-20260823-57599,SKU-ELE-02,S,2026-08-23,466,32,0
ORD-S-20260823-57600,SKU-ELE-02,S,2026-08-23,486,38,0
ORD-S-20260823-57601,SKU-ELE-02,S,2026-08-23,280,31,0
ORD-S-20260823-57602,SKU-HOM-03,S,2026-08-23,491,43,0
ORD-S-20260823-57603,SKU-APP-01,S,2026-08-23,262,23,0
ORD-S-20260823-57604,SKU-ELE-02,S,2026-08-23,521,50,0
ORD-S-20260823-57605,SKU-APP-01,S,2026-08-23,307,27,0
ORD-S-20260823-57606,SKU-APP-01,S,2026-08-23,309,28,0
ORD-S-20260823-57607,SKU-ELE-02,S,2026-08-23,317,28,0
ORD-S-20260823-57608,SKU-HOM-03,S,2026-08-23,255,22,0
ORD-S-20260823-57609,SKU-ELE-02,S,2026-08-23,502,41,0
ORD-S-20260823-57610,SKU-APP-01,S,2026-08-23,481,34,0
ORD-S-20260823-57611,SKU-ELE-02,S,2026-08-23,502,44,0
ORD-S-20260823-57612,SKU-ELE-02,S,2026-08-23,521,59,0
ORD-S-20260823-57613,SKU-HOM-03,S,2026-08-23,366,29,0
ORD-S-20260823-57614,SKU-HOM-03,S,2026-08-23,566,43,0
ORD-S-20260823-57615,SKU-ELE-02,S,2026-08-23,273,19,0
ORD-S-20260823-57616,SKU-HOM-03,S,2026-08-23,496,51,0
ORD-S-20260823-57617,SKU-ELE-02,S,2026-08-23,425,40,0
ORD-S-20260823-57618,SKU-HOM-03,S,2026-08-23,452,38,0
ORD-S-20260823-57619,SKU-ELE-02,S,2026-08-23,314,25,0
ORD-S-20260823-57620,SKU-HOM-03,S,2026-08-23,488,49,0
ORD-S-20260823-57621,SKU-ELE-02,S,2026-08-23,578,55,0
ORD-S-20260823-57622,SKU-ELE-02,S,2026-08-23,436,40,0
ORD-S-20260823-57623,SKU-APP-01,S,2026-08-23,420,33,0
ORD-S-20260823-57624,SKU-HOM-03,S,2026-08-23,538,51,0
ORD-S-20260823-57625,SKU-APP-01,S,2026-08-23,370,25,0
ORD-S-20260823-57626,SKU-ELE-02,S,2026-08-23,488,54,0
ORD-S-20260823-57627,SKU-APP-01,S,2026-08-23,359,28,0
ORD-S-20260823-57628,SKU-APP-01,S,2026-08-23,310,29,0
ORD-S-20260823-57629,SKU-ELE-02,S,2026-08-23,381,25,0
ORD-S-20260823-57630,SKU-HOM-03,S,2026-08-23,563,55,0
ORD-S-20260823-57631,SKU-ELE-02,S,2026-08-23,475,46,0
ORD-S-20260823-57632,SKU-APP-01,S,2026-08-23,445,36,0
ORD-S-20260823-57633,SKU-HOM-03,S,2026-08-23,394,34,0
ORD-S-20260823-57634,SKU-ELE-02,S,2026-08-23,457,40,0
ORD-S-20260823-57635,SKU-APP-01,S,2026-08-23,296,21,0
ORD-S-20260823-57636,SKU-APP-01,S,2026-08-23,510,40,0
ORD-S-20260823-57637,SKU-APP-01,S,2026-08-23,430,29,0
ORD-S-20260823-57638,SKU-HOM-03,S,2026-08-23,338,28,0
ORD-S-20260823-57639,SKU-ELE-02,S,2026-08-23,285,32,158
ORD-S-20260823-57640,SKU-APP-01,S,2026-08-23,266,26,0
ORD-S-20260823-57641,SKU-ELE-02,S,2026-08-23,396,27,0
ORD-S-20260823-57642,SKU-ELE-02,S,2026-08-23,381,39,0
ORD-S-20260823-57643,SKU-APP-01,S,2026-08-23,521,52,0
ORD-S-20260823-57644,SKU-ELE-02,S,2026-08-23,366,27,0
ORD-S-20260823-57645,SKU-ELE-02,S,2026-08-23,336,38,0
ORD-S-20260823-57646,SKU-APP-01,S,2026-08-23,330,26,0
ORD-S-20260823-57647,SKU-APP-01,S,2026-08-23,442,46,0
ORD-S-20260823-57648,SKU-APP-01,S,2026-08-23,274,23,0
ORD-S-20260823-57649,SKU-HOM-03,S,2026-08-23,490,50,0
ORD-S-20260823-57650,SKU-ELE-02,S,2026-08-23,398,26,0
ORD-S-20260823-57651,SKU-ELE-02,S,2026-08-23,444,37,0
ORD-S-20260823-57652,SKU-ELE-02,S,2026-08-23,322,21,0
ORD-S-20260823-57653,SKU-ELE-02,S,2026-08-23,447,32,0
ORD-S-20260823-57654,SKU-APP-01,S,2026-08-23,459,50,0
ORD-S-20260823-57655,SKU-ELE-02,S,2026-08-23,532,58,0
ORD-S-20260823-57656,SKU-HOM-03,S,2026-08-23,279,19,0
ORD-S-20260823-57657,SKU-APP-01,S,2026-08-23,509,46,0
ORD-S-20260823-57658,SKU-APP-01,S,2026-08-23,256,28,0
ORD-S-20260823-57659,SKU-ELE-02,S,2026-08-23,407,39,0
ORD-S-20260823-57660,SKU-APP-01,S,2026-08-23,547,60,0
ORD-S-20260823-57661,SKU-APP-01,S,2026-08-23,549,39,0
ORD-S-20260823-57662,SKU-ELE-02,S,2026-08-23,343,30,0
ORD-S-20260823-57663,SKU-HOM-03,S,2026-08-23,419,43,0
ORD-S-20260823-57664,SKU-APP-01,S,2026-08-23,441,35,0
ORD-S-20260823-57665,SKU-ELE-02,S,2026-08-23,319,35,0
ORD-S-20260823-57666,SKU-ELE-02,S,2026-08-23,339,33,0
ORD-S-20260823-57667,SKU-ELE-02,S,2026-08-23,301,22,0
ORD-S-20260823-57668,SKU-APP-01,S,2026-08-23,285,26,0
ORD-S-20260823-57669,SKU-APP-01,S,2026-08-23,346,22,0
ORD-S-20260823-57670,SKU-HOM-03,S,2026-08-23,407,33,0
ORD-S-20260823-57671,SKU-APP-01,S,2026-08-23,482,47,0
ORD-S-20260823-57672,SKU-ELE-02,S,2026-08-23,301,20,0
ORD-S-20260823-57673,SKU-APP-01,S,2026-08-23,292,28,0
ORD-S-20260823-57674,SKU-HOM-03,S,2026-08-23,560,42,0
ORD-S-20260823-57675,SKU-ELE-02,S,2026-08-23,516,32,0
ORD-S-20260823-57676,SKU-APP-01,S,2026-08-23,524,54,0
ORD-S-20260823-57677,SKU-HOM-03,S,2026-08-23,279,28,0
ORD-S-20260823-57678,SKU-APP-01,S,2026-08-23,566,38,0
ORD-S-20260823-57679,SKU-ELE-02,S,2026-08-23,512,55,0
ORD-S-20260823-57680,SKU-ELE-02,S,2026-08-23,389,31,0
ORD-S-20260823-57681,SKU-HOM-03,S,2026-08-23,391,38,0
ORD-S-20260823-57682,SKU-ELE-02,S,2026-08-23,276,18,0
ORD-S-20260823-57683,SKU-APP-01,S,2026-08-23,526,51,0
ORD-S-20260823-57684,SKU-ELE-02,S,2026-08-23,554,61,0
ORD-S-20260823-57685,SKU-ELE-02,S,2026-08-23,567,37,0
ORD-S-20260823-57686,SKU-ELE-02,S,2026-08-23,356,27,0
ORD-S-20260823-57687,SKU-HOM-03,S,2026-08-23,290,27,0
ORD-S-20260823-57688,SKU-HOM-03,S,2026-08-23,523,43,0
ORD-S-20260823-57689,SKU-ELE-02,S,2026-08-23,544,55,0
ORD-S-20260823-57690,SKU-ELE-02,S,2026-08-23,459,41,0
ORD-S-20260823-57691,SKU-HOM-03,S,2026-08-23,308,21,0
ORD-S-20260823-57692,SKU-ELE-02,S,2026-08-23,437,37,0
ORD-S-20260823-57693,SKU-ELE-02,S,2026-08-23,331,25,0
ORD-S-20260823-57694,SKU-HOM-03,S,2026-08-23,438,46,0
ORD-S-20260823-57695,SKU-HOM-03,S,2026-08-23,513,35,0
